Timestamp,Score,What is your age in years?,What gender do you identify as?,What race(s) do you identify with?,"If you selected ""Other"", please specify below. If not, please leave this question blank.",Are you an international or domestic student?,What is your primary language?,How many languages are you fluent in? (Include your primary language to the count),Which language class are you currently taking?,How many years have you been learning/utilizing your learned language?,Do you speak this learned language at home?,Is this learned language spoken in your home?,What learning strategies do you utilize to learn the language? [Attending Class],What learning strategies do you utilize to learn the language? [Participating in Class],What learning strategies do you utilize to learn the language? [Apps or Software],What learning strategies do you utilize to learn the language? [Practicing with other Individuals],What learning strategies do you utilize to learn the language? [Listening to Audio Material],What learning strategies do you utilize to learn the language? [Reading Books or Articles],What learning strategies do you utilize to learn the language? [Watching movies or TV shows],"In the last 30 days, how many times have you held a short conversation (~1-5 min) with someone outside of class in your learned language?","In the last 30 days, how many times have you read something outside of class responsibilities in your learned language?","In the last 30 days, how many times have you watched/listened to something outside of class responsibilities in your learned language?","In the last 30 days, how many times have you gone out of your way to interact with others using your learned language?","In the last 30 days, how many times have you come across an opportunity to use your learned language in your daily life?",Do you use Duolingo or any other application for your learned language?,"In the last 30 days, how many times have you used this application? ","How much do you agree with the statement, ""I have not learned enough to use my learned language.""","How much do you agree with the statement, ""I have learned enough to hold small conversations with native speakers.""","How much do you agree with the statement, ""I have learned enough to hold adequate conversations with native speakers.""","How much do you agree with the statement, ""I have learned enough to be considered fluent.""","How much would you agree with the statement, ""I would like to continue learning this language.""","How much would you agree with the statement, ""I would like to continue learning my learned language within a structured environment.""","How much do you agree with the statement, ""I want to become certified fluent within my learned language.""",How comfortable are you speaking your learned language?,How comfortable are you reading in your learned language?,How comfortable are you writing in your learned language?,How comfortable are you understanding your learned language when spoken by others?,What grade do you currently have in the class?,What is your expected grade in this class?,Why are you learning your learned language? (Please rank in order from strongest to weakest motivator) [Family],Why are you learning your learned language? (Please rank in order from strongest to weakest motivator) [Media Consumption],Why are you learning your learned language? (Please rank in order from strongest to weakest motivator) [General Education],Why are you learning your learned language? (Please rank in order from strongest to weakest motivator) [Cultural Appreciation],Why are you learning your learned language? (Please rank in order from strongest to weakest motivator) [Self-Improvement],Why are you learning your learned language? (Please rank in order from strongest to weakest motivator) [Global Citizenship],Why are you learning your learned language? (Please rank in order from strongest to weakest motivator) [Other],"If you placed ""Other"" higher than 7th place for the previous question, please specify here:",I wish I could speak many foreign languages perfectly.        ,Learning my learned language is really great.,I would get nervous if I had to speak my learned language to a stranger.,I make a point of trying to understand all of the learned language that I see and hear.,Studying my learned language is important because I will need it for my career. ,I wish I could read newspapers and magazines in many foreign languages. ,Studying my learned language is important because it will allow me to meet and converse with more and varied people.,I have a strong desire to know all aspects of my learned language.,Studying my learned language is important because it will make me more educated. ,I wish I could have many friends who natively speak my learned language.,I would really like to learn many foreign languages. ,My family have stressed the importance my learned language will have for me when I leave school. ,Studying my learned language is important because it will enable me to better understand and appreciate their cultural way of life. ,My family feel that I should continue studying my learned language all through school. ,My family feel that it is very important for me to learn my learned language. ,I want to learn my learned language so well that it will become natural to me. ,Studying my learned language is important because it will be useful in getting a good job. ,Studying my learned language is important because I will be able to interact more easily with other speakers.,I wish I were fluent in my learned language. ,I would rather see a TV program in its own language than dubbed into my primary language.,I often find instances where I wish I could read my learned language.,I feel like I am required to take my language class.,"If given the opportunity to choose, I would not learn my learned language again.","If given the opportunity to choose, I would learn my learned language again.",I find my learned language difficult to learn.,My motivation to learn my learned language in order to communicate with other speakers is:,"My motivation to learn my learned language for practical purposes (e.g., to get a good job) is:",My family encourage me to learn my learned language:,Extra Credit sign in: Please select the class you are currently taking if eligible for extra credit,Extra Credit Sign In: Please type in your student ID if you are extra credit eligible. This information is solely for your instructor to identify who has completed the survey for extra credit. 
5/22/2023 16:52:22,,18,Male,"Asian, Hispanic or Latino",,Domestic,English,1,LISP 1C Spanish Conversation,1,No,No,Very Often,Occasionally,Never,Never,Sometimes,Never,Rarely,0,0,1,0,0,No,0,8,8,3,0,5,10,6,1,3,1,3,B,B,2nd,7th,6th,4th,3rd,5th,1st,I am hispanic and have had embarrassing interactions with other hispanics because I don't speak spanish,10,8,10,7,1,3,8,8,5,8,10,5,8,2,2,8,1,7,10,5,7,10,2,5,10,8,5,3,LISP 1C Spanish Conversation,16954510
5/22/2023 16:55:47,,18,Female,Asian,,International,Mandarin Chinese,2,LISP 1A Spanish Conversation,0,No,No,Very Often,Very Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,3,4,3,0,3,Yes,3,8,2,0,0,9,8,9,3,3,3,3,A,Pass,4th,5th,6th,3rd,1st,2nd,7th,,7,6,8,6,6,7,7,5,7,7,7,4,7,6,5,5,7,7,7,4,5,7,2,6,7,6,5,6,LISP 1A Spanish Conversation,A17330083
5/22/2023 18:36:43,,19,Female,"Asian, White or Caucasian",,Domestic,English,1,LISP 1D Spanish Conversation,4,No,No,Very Often,Sometimes,Sometimes,Sometimes,Often,Often,Occasionally,2,0,1,1,2,No,0,3,6,5,1,4,1,5,1,7,6,6,A,B,2nd,3rd,1st,4th,5th,6th,7th,,10,5,10,7,5,7,8,9,10,8,8,7,10,4,7,10,9,10,10,10,8,10,8,2,7,6,7,9,LISP 1D Spanish Conversation,A17379604
5/22/2023 20:50:17,,19,Female,"Asian, White or Caucasian",,Domestic,English,2,LISP 1D Spanish Conversation,5,No,No,Very Often,Sometimes,Very Often,Sometimes,Sometimes,Sometimes,Sometimes,0,0,1,0,5,Yes,15,7,2,0,3,0,1,10,1,6,6,3,A,Pass,5th,2nd,1st,3rd,4th,6th,7th,,10,3,10,7,0,6,6,4,7,7,3,2,8,1,4,2,3,3,7,8,3,10,2,8,8,2,3,2,LISP 1D Spanish Conversation,A17304884
5/22/2023 21:51:01,,19,Female,Asian,,Domestic,English,1,LISP 1C Spanish Conversation,1,No,No,Very Often,Very Often,Sometimes,Rarely,Occasionally,Infrequently,Occasionally,0,0,1,0,0,Yes,3,6,6,5,0,9,2,3,6,7,6,8,A,A,5th,6th,2nd,3rd,1st,4th,7th,,0,6,6,7,9,3,9,5,7,6,1,0,5,0,0,6,9,6,10,6,4,10,0,10,7,7,10,0,LISP 1C Spanish Conversation,A16724742
5/23/2023 11:30:27,,18,Female,Asian,,Domestic,English,1,LISP 1C Spanish Conversation,4,No,No,Very Often,Very Often,Often,Occasionally,Never,Never,Never,0,0,0,0,0,No,0,5,7,5,0,10,10,10,6,9,6,8,B,A,6th,5th,2nd,3rd,1st,7th,4th,,10,8,10,9,4,10,10,10,10,10,10,10,10,10,9,9,9,8,10,9,10,10,8,9,9,10,9,10,LISP 1C Spanish Conversation,A17303325
5/23/2023 12:51:27,,18,Female,Asian,,Domestic,English,1,LISP 1D Spanish Conversation,1,No,No,Very Often,Often,Often,Occasionally,Occasionally,Occasionally,Occasionally,2,10,5,10,3,No,0,5,8,6,3,5,7,2,6,7,7,7,A,A,6th,5th,1st,3rd,2nd,4th,7th,,9,7,10,10,9,7,10,10,10,7,10,10,10,8,10,10,10,10,10,9,8,10,7,2,5,5,8,10,LISP 1D Spanish Conversation,A17658082
5/23/2023 14:26:54,,19,Male,White or Caucasian,,Domestic,English,1,LISP 1A Spanish Conversation,0,No,No,Very Often,Very Often,Never,Never,Never,Never,Never,0,0,0,0,0,No,0,7,3,0,0,8,10,2,1,1,1,1,B,A,7th,3rd,2nd,6th,5th,4th,1st,I have to,3,3,3,0,0,0,3,1,2,3,4,5,5,5,5,4,2,3,2,8,2,10,10,0,0,0,0,0,LISP 1A Spanish Conversation,A17374763
5/23/2023 16:06:53,,19,Female,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,2,No,No,Very Often,Very Often,Sometimes,Sometimes,Infrequently,Occasionally,Rarely,0,0,0,0,2,No,0,5,7,3,0,5,5,7,2,4,3,3,A,A,6th,5th,1st,4th,3rd,7th,2nd,,3,5,10,7,8,0,10,6,10,7,5,0,7,0,0,5,1,10,10,8,8,8,4,7,7,4,8,3,LISP 1D Spanish Conversation,A16854228
5/23/2023 18:08:38,,22,Female,Asian,,Domestic,Sinhala,2,LISP 1D Spanish Conversation,5,No,No,Never,Never,Never,Never,Never,Never,Never,0,0,0,0,0,No,0,8,5,2,0,3,3,3,0,2,2,2,B,C,5th,6th,1st,2nd,3rd,4th,7th,,10,6,9,5,7,7,8,6,6,6,10,6,7,7,6,7,6,6,5,9,4,8,5,3,6,5,4,7,LISP 1D Spanish Conversation,A15785017
5/23/2023 18:58:02,,20,Female,Hispanic or Latino,,Domestic,English,1,LISP 1D Spanish Conversation,5,No,Yes,Very Often,Very Often,Often,Sometimes,Rarely,Occasionally,Occasionally,15,5,2,2,3,Yes,10,6,10,7,7,10,9,8,7,7,7,10,B,A,1st,5th,3rd,4th,2nd,6th,7th,,10,9,7,7,7,7,7,7,10,8,8,3,8,8,8,7,7,7,9,8,8,8,2,8,5,8,7,8,LISP 1D Spanish Conversation,A16894036
5/23/2023 19:03:27,,20,Female,"Hispanic or Latino, White or Caucasian",,Domestic,English,1,LISP 1C Spanish Conversation,6,No,Yes,Very Often,Very Often,Very Often,Sometimes,Occasionally,Rarely,Rarely,0,30,0,2,10,No,0,2,4,0,0,10,10,10,2,4,2,4,A,A,1st,5th,2nd,3rd,4th,6th,7th,,10,10,10,8,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,10,10,0,10,8,8,8,9,LISP 1C Spanish Conversation,A16327753
5/23/2023 19:19:02,,21,Male,"Asian, White or Caucasian",,Domestic,English,1,LISP 1D Spanish Conversation,6,No,No,Very Often,Often,Rarely,Rarely,Very Often,Infrequently,Occasionally,1,20,20,1,1,No,0,5,8,6,0,0,10,0,4,7,9,7,B,C,6th,5th,1st,3rd,2nd,4th,7th,,10,0,8,10,3,10,0,0,0,5,10,8,0,5,5,0,0,6,0,10,0,10,10,0,10,0,3,0,LISP 1D Spanish Conversation,A17192085
5/23/2023 19:50:47,,22,Male,White or Caucasian,,Domestic,English,1,LISP 1A Spanish Conversation,0,Yes,Yes,Very Often,Very Often,Sometimes,Often,Often,Infrequently,Infrequently,12,1,15,0,5,No,0,7,8,3,0,10,7,10,6,7,7,5,A,A,1st,4th,5th,3rd,2nd,6th,7th,,9,10,4,5,6,10,10,9,6,5,6,2,5,8,6,10,5,10,10,10,8,10,0,10,5,10,5,8,LISP 1A Spanish Conversation,A17597794
5/23/2023 21:08:08,,19,Female,Hispanic or Latino,,Domestic,English,1,LISP 1D Spanish Conversation,4,Yes,Yes,Very Often,Often,Occasionally,Often,Occasionally,Infrequently,Infrequently,5,1,0,10,5,Yes,0,0,9,4,2,10,8,8,5,6,5,5,A,A,1st,6th,4th,3rd,2nd,5th,7th,,10,9,9,9,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,8,10,4,0,10,8,10,8,10,LISP 1D Spanish Conversation,A17514964
5/23/2023 21:38:34,,19,Female,Asian,,Domestic,English,1,LISP 1C Spanish Conversation,0,No,No,Very Often,Sometimes,Often,Sometimes,Often,Often,Sometimes,1,2,0,0,0,Yes,0,6,4,3,0,5,5,3,3,6,4,5,Pass,Pass,7th,6th,1st,3rd,2nd,4th,5th,,9,6,6,5,0,6,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,LISP 1C Spanish Conversation,A16762644
5/23/2023 22:43:04,,21,Male,Asian,,Domestic,English,1,CHIN 10CD First Year Chinese/Dialect III,1,No,No,Often,Often,Occasionally,Very Often,Infrequently,Occasionally,Occasionally,3,10,3,3,5,No,0,0,8,4,0,7,6,5,7,6,4,6,Pass,Pass,2nd,6th,5th,4th,3rd,1st,7th,,5,8,5,6,2,3,10,7,8,8,5,0,10,5,5,7,5,10,10,4,7,0,0,8,5,8,5,0,,
5/23/2023 23:34:07,,19,Male,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,5,No,No,Very Often,Very Often,Often,Sometimes,Occasionally,Often,Sometimes,0,1,2,1,4,No,0,4,7,6,1,9,7,9,7,8,8,6,A,A,6th,5th,4th,2nd,1st,3rd,7th,,10,7,6,6,5,8,10,7,9,10,6,5,10,5,5,10,8,10,10,8,6,6,4,8,5,10,8,6,LISP 1D Spanish Conversation,A17470886
5/24/2023 1:33:33,,21,Female,Hispanic or Latino,,Domestic,English,2,LISP 1D Spanish Conversation,6,Yes,Yes,Very Often,Very Often,Sometimes,Very Often,Very Often,Often,Often,30,10,15,10,30,No,0,0,10,10,10,10,10,10,8,9,7,10,B,A,3rd,5th,1st,4th,2nd,6th,7th,,10,10,8,9,10,5,10,10,10,9,10,8,10,4,8,10,9,10,10,4,4,7,1,9,6,10,6,5,LISP 1D Spanish Conversation,A16277547
5/24/2023 9:32:53,,19,Female,Hispanic or Latino,,Domestic,Spanish,2,LISP 1D Spanish Conversation,6,Yes,Yes,Very Often,Very Often,Often,Often,Often,Often,Sometimes,4,10,5,5,20,No,0,0,10,10,10,10,10,10,10,6,5,10,A,A,1st,4th,2nd,6th,3rd,5th,7th,"I don't have a ""other""",10,10,0,8,8,5,10,9,9,5,4,9,9,5,10,10,10,10,10,5,7,5,9,9,8,9,10,8,LISP 1D Spanish Conversation,A17452608
5/24/2023 11:08:21,,20,Male,Asian,,Domestic,English,1,LISP 1D Spanish Conversation,2,No,No,Very Often,Often,Sometimes,Sometimes,Often,Occasionally,Occasionally,3,1,20,1,10,No,0,4,9,4,0,10,7,7,4,8,8,4,Pass,Pass,6th,3rd,2nd,4th,1st,7th,5th,My family does not speak spanish and also I am not seeking global citizenship.  So another reason I am learning my learned language is to be able to talk to more people,10,6,9,9,9,10,10,5,8,3,10,3,8,3,2,6,6,7,7,10,3,10,6,4,8,10,3,7,LISP 1D Spanish Conversation,A16458883
5/24/2023 11:52:45,,20,Male,"Race or Ethnicity not listed here, Arab and Circassian ",Arab and Circassian,International,Arabic,2,JAPN 10C First Year Japanese III,1,No,No,Very Often,Very Often,Occasionally,Often,Infrequently,Infrequently,Often,0,30,30,1,0,No,0,0,10,8,2,10,7,10,9,7,6,8,A,A,6th,1st,4th,2nd,3rd,5th,7th,,10,10,0,8,0,7,10,10,10,10,10,0,10,0,0,10,0,10,10,10,10,2,0,10,7,10,0,0,JAPN 10C First Year Japanese III,A16443768
5/24/2023 11:53:15,,19,Male,White or Caucasian,,Domestic,English,1,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Sometimes,Occasionally,Often,Sometimes,Very Often,5,10,20,2,5,Yes,10,4,7,3,0,10,6,10,6,7,3,7,B,B,6th,2nd,3rd,4th,1st,5th,7th,,10,9,10,8,0,7,8,10,10,10,10,0,6,0,0,10,6,9,10,10,10,0,0,8,10,8,7,0,JAPN 10C First Year Japanese III,A16723283
5/24/2023 12:01:58,,23,Male,Black or African American,,Domestic,English,1,JAPN 10C First Year Japanese III,3,No,No,Very Often,Very Often,Rarely,Very Often,Occasionally,Rarely,Often,0,2,30,0,0,No,0,3,8,8,2,10,10,10,8,9,6,9,A,A,7th,3rd,5th,1st,4th,6th,2nd,"I don’t know if this counts under cultural appreciation, but I want to travel the world one day and be able to speak to the locals generally.",10,10,0,10,0,10,10,10,5,5,10,2,10,7,6,10,0,10,10,10,5,0,0,10,6,10,2,2,JAPN 10C First Year Japanese III,A16618422
5/24/2023 12:06:52,,19,Female,"Asian, White or Caucasian",,Domestic,English,2,LTKO 2C Intermediate Korean: Second Year III,6,Yes,Yes,Very Often,Very Often,Infrequently,Occasionally,Rarely,Rarely,Very Often,30,0,20,4,1,No,0,0,10,10,10,10,10,8,10,9,9,9,A,A,2nd,6th,4th,3rd,1st,5th,7th,,10,10,0,10,10,10,10,10,10,10,10,7,10,7,10,10,10,10,10,7,0,1,0,10,1,10,10,10,LTKO 2C Intermediate Korean: Second Year III,A17332839
5/24/2023 12:12:16,,19,Female,"Asian, White or Caucasian",,Domestic,English,2,JAPN 20C Second Year Japanese III,5,Yes,Yes,Very Often,Very Often,Infrequently,Occasionally,Very Often,Rarely,Sometimes,15,0,30,0,0,No,0,0,10,9,6,10,10,10,7,5,5,8,A,A,6th,5th,3rd,2nd,1st,4th,7th,,10,10,4,10,10,10,10,10,10,10,10,6,10,4,4,10,10,10,10,6,10,0,0,10,6,10,10,4,JAPN 20C Second Year Japanese III,A17332829
5/24/2023 13:01:08,,19,Female,Asian,,Domestic,English,1,JAPN 10C First Year Japanese III,1,No,No,Very Often,Often,Sometimes,Sometimes,Very Often,Sometimes,Infrequently,0,10,30,3,0,No,0,2,6,3,1,8,8,6,3,3,1,6,A,A,3rd,1st,5th,2nd,4th,6th,7th,,7,7,8,6,2,7,7,3,2,7,8,2,6,2,2,7,5,6,10,10,8,2,0,9,6,6,5,1,JAPN 10C First Year Japanese III,A17613049
5/24/2023 13:18:40,,19,Female,Asian,,International,English,3,JAPN 10C First Year Japanese III,0,No,No,Very Often,Sometimes,Very Often,Sometimes,Sometimes,Sometimes,Often,2,3,5,0,1,Yes,30,7,3,3,0,8,6,5,4,4,4,4,A,A,6th,1st,5th,2nd,4th,3rd,7th,,10,9,8,7,5,10,10,7,9,7,10,10,10,8,9,7,6,10,10,5,10,4,2,8,5,7,6,9,JAPN 10C First Year Japanese III,A17471896
5/24/2023 13:40:03,,20,Male,Hispanic or Latino,,Domestic,English,1,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Sometimes,Often,Sometimes,Occasionally,Occasionally,2,5,50,3,3,No,0,6,8,4,0,7,7,7,6,4,7,6,C,C,6th,3rd,2nd,1st,4th,5th,7th,,8,8,7,9,2,5,8,7,8,8,8,0,8,5,0,6,2,6,8,9,6,3,0,9,7,8,6,2,JAPN 10C First Year Japanese III,A16802759
5/24/2023 15:29:42,,19,Female,Asian,,Domestic,English,1,CHIN 10CD First Year Chinese/Dialect III,6,No,No,Very Often,Very Often,Occasionally,Often,Very Often,Sometimes,Sometimes,0,0,4,0,0,No,0,8,6,2,0,10,8,10,6,3,3,8,A,A,1st,3rd,4th,2nd,5th,6th,7th,,10,10,10,10,7,10,10,10,10,7,10,6,10,8,10,10,3,7,10,10,10,1,0,10,8,10,3,10,CHIN 10CD First Year Chinese/Dialect III,A16892687
5/24/2023 16:13:40,,19,Male,"Hispanic or Latino, White or Caucasian",,Domestic,English,1,LISP 1D Spanish Conversation,6,No,No,Very Often,Often,Never,Occasionally,Never,Never,Sometimes,5,5,5,0,3,No,0,0,0,0,0,10,10,10,7,6,5,8,A,A,1st,5th,2nd,3rd,4th,6th,7th,,10,10,10,4,10,10,10,10,10,7,10,10,7,10,10,10,10,10,10,10,10,0,0,5,3,6,10,10,LISP 1D Spanish Conversation,A17468812
5/24/2023 18:37:54,,23,Female,"Hispanic or Latino, White or Caucasian",,Domestic,English,1,LISP 1C Spanish Conversation,0,No,Yes,Very Often,Occasionally,Sometimes,Sometimes,Very Often,Infrequently,Infrequently,2,2,10,2,3,No,0,7,3,2,0,8,6,9,3,5,5,5,B,B,1st,5th,2nd,4th,3rd,6th,7th,,10,6,10,5,7,7,10,10,10,10,9,10,9,10,10,10,7,9,10,10,7,7,1,9,7,8,7,10,LISP 1C Spanish Conversation,A59018076
